00:78:88:2C:80:1F,-60.70175438596491
00:78:88:2C:80:10,-61.96491228070175
00:78:88:2E:72:2F,-87.3076923076923
00:C1:64:8A:85:8F,-70.70833333333333
00:78:88:28:05:BF,-65.3157894736842
00:78:88:2B:53:10,-68.53191489361703
00:78:88:28:05:B0,-64.68518518518519
00:C1:64:8A:85:80,-68.21818181818182
00:78:88:18:1D:20,-77.22222222222223
00:C1:64:C3:84:70,-78.55555555555556
00:C1:64:C3:84:7F,-87.71428571428571
00:C1:64:F2:F3:50,-84.6923076923077
00:78:88:4F:06:60,-69.64285714285714
00:78:88:2C:86:00,-88.0625
00:78:88:4F:06:6F,-81.52631578947368
00:78:88:2B:53:1F,-84.05263157894737
00:78:88:2E:72:20,-77.33333333333333
A0:3D:6F:66:D9:40,-86.0
00:C1:64:F2:F4:5F,-84.92307692307692
00:78:88:81:10:FF,-85.3157894736842
