00:78:88:2C:80:10,-63
00:78:88:28:05:BF,-49
00:C1:64:8A:85:8F,-80
00:78:88:2C:80:1F,-60
00:C1:64:C3:84:7F,-88
00:78:88:81:10:FF,-83
00:78:88:2E:72:2F,-86
00:78:88:2E:72:20,-78
00:C1:64:C3:84:70,-77
00:78:88:18:1D:2F,-89
00:78:88:2C:80:10,-62
00:78:88:28:05:BF,-51
00:C1:64:8A:85:8F,-80
00:78:88:2C:80:1F,-64
00:C1:64:C3:84:7F,-85
00:78:88:81:10:FF,-82
00:78:88:2E:72:2F,-86
00:78:88:2E:72:20,-78
00:C1:64:C3:84:70,-77
00:78:88:18:1D:2F,-89
00:78:88:28:05:B0,-47
00:78:88:2C:80:10,-62
00:78:88:28:05:BF,-51
00:C1:64:8A:85:8F,-85
00:78:88:2C:80:1F,-62
00:C1:64:C3:84:7F,-88
00:78:88:81:10:FF,-82
00:78:88:2E:72:2F,-84
00:78:88:2E:72:20,-78
00:C1:64:C3:84:70,-77
00:78:88:18:1D:2F,-86
00:78:88:28:05:B0,-47
00:C1:64:F2:F3:50,-81
00:C1:64:F2:F3:5F,-88
00:78:88:2C:80:10,-62
00:78:88:28:05:BF,-50
00:C1:64:8A:85:8F,-83
00:78:88:2C:80:1F,-64
00:C1:64:C3:84:7F,-88
00:78:88:81:10:FF,-82
00:78:88:2E:72:2F,-83
00:78:88:2E:72:20,-74
00:78:88:18:1D:2F,-86
00:78:88:28:05:B0,-52
00:C1:64:F2:F3:50,-81
00:C1:64:F2:F3:5F,-88
00:78:88:28:0F:9F,-89
00:78:88:2C:80:10,-67
00:78:88:28:05:BF,-50
00:C1:64:8A:85:8F,-83
00:78:88:2C:80:1F,-65
00:C1:64:C3:84:7F,-88
00:78:88:81:10:FF,-82
00:78:88:2E:72:2F,-83
00:78:88:2E:72:20,-74
00:78:88:18:1D:2F,-86
00:78:88:28:05:B0,-51
00:C1:64:F2:F3:50,-81
00:C1:64:F2:F3:5F,-88
00:78:88:28:0F:9F,-90
00:78:88:2C:80:10,-62
00:78:88:28:05:BF,-53
00:C1:64:8A:85:8F,-83
00:78:88:2C:80:1F,-65
00:C1:64:C3:84:7F,-88
00:78:88:81:10:FF,-73
00:78:88:2E:72:2F,-83
00:78:88:2E:72:20,-74
00:78:88:18:1D:2F,-86
00:78:88:28:05:B0,-50
00:C1:64:F2:F3:50,-79
00:C1:64:F2:F3:5F,-88
00:78:88:28:0F:9F,-89
00:78:88:18:1D:20,-77
00:78:88:2C:80:10,-63
00:78:88:28:05:BF,-49
00:C1:64:8A:85:8F,-81
00:78:88:2C:80:1F,-65
00:78:88:81:10:FF,-82
00:78:88:2E:72:2F,-84
00:78:88:2E:72:20,-76
00:78:88:28:05:B0,-50
00:C1:64:F2:F3:50,-81
00:78:88:28:0F:9F,-89
00:78:88:18:1D:20,-79
00:78:88:2C:80:10,-62
00:78:88:28:05:BF,-49
00:C1:64:8A:85:8F,-79
00:78:88:2C:80:1F,-65
00:78:88:81:10:FF,-81
00:78:88:2E:72:2F,-82
00:78:88:2E:72:20,-76
00:78:88:28:05:B0,-49
00:C1:64:F2:F3:50,-81
00:78:88:28:0F:9F,-88
00:78:88:18:1D:20,-80
00:78:88:2C:80:10,-63
00:78:88:28:05:BF,-48
00:C1:64:8A:85:8F,-82
00:78:88:2C:80:1F,-64
00:78:88:81:10:FF,-81
00:78:88:2E:72:2F,-81
00:78:88:2E:72:20,-76
00:78:88:28:05:B0,-50
00:C1:64:F2:F3:50,-81
00:78:88:28:0F:9F,-88
00:78:88:18:1D:20,-79
00:C1:64:C3:84:70,-77
00:C1:64:C3:84:7F,-89
00:78:88:2C:80:10,-63
00:78:88:28:05:BF,-50
00:C1:64:8A:85:8F,-79
00:78:88:2C:80:1F,-64
00:78:88:81:10:FF,-81
00:78:88:2E:72:2F,-81
00:78:88:28:05:B0,-50
00:C1:64:F2:F3:50,-80
00:78:88:28:0F:9F,-89
00:78:88:18:1D:20,-79
00:C1:64:C3:84:70,-77
00:C1:64:C3:84:7F,-89
00:78:88:2C:80:10,-60
00:78:88:28:05:BF,-50
00:C1:64:8A:85:8F,-80
00:78:88:2C:80:1F,-64
