00:78:88:28:05:BF,-62
00:78:88:2B:53:10,-68
00:78:88:28:05:B0,-63
00:78:88:2C:80:10,-62
00:C1:64:8A:85:80,-76
00:C1:64:8A:85:8F,-76
00:78:88:81:10:FF,-90
00:78:88:4F:06:6F,-79
00:78:88:2B:53:1F,-79
00:78:88:2C:80:1F,-63
00:78:88:28:05:BF,-62
00:78:88:2B:53:10,-68
00:78:88:28:05:B0,-50
00:78:88:2C:80:10,-57
00:C1:64:8A:85:80,-74
00:C1:64:8A:85:8F,-68
00:78:88:81:10:FF,-86
00:78:88:4F:06:6F,-79
00:78:88:2B:53:1F,-79
00:78:88:2C:80:1F,-64
00:78:88:4F:06:60,-71
00:78:88:2E:72:20,-83
00:78:88:18:1D:20,-83
00:78:88:2E:72:2F,-79
00:78:88:28:05:BF,-63
00:78:88:2B:53:10,-68
00:78:88:28:05:B0,-47
00:78:88:2C:80:10,-54
00:C1:64:8A:85:80,-73
00:C1:64:8A:85:8F,-69
00:78:88:81:10:FF,-86
00:78:88:4F:06:6F,-79
00:78:88:2B:53:1F,-79
00:78:88:2C:80:1F,-63
00:78:88:4F:06:60,-71
00:78:88:2E:72:20,-83
00:78:88:18:1D:20,-83
00:78:88:2E:72:2F,-80
00:78:88:28:05:BF,-60
00:78:88:2B:53:10,-74
00:78:88:28:05:B0,-50
00:78:88:2C:80:10,-52
00:C1:64:8A:85:80,-68
00:C1:64:8A:85:8F,-67
00:78:88:81:10:FF,-88
00:78:88:4F:06:6F,-78
00:78:88:2B:53:1F,-79
00:78:88:2C:80:1F,-62
00:78:88:4F:06:60,-65
00:78:88:2E:72:20,-83
00:78:88:18:1D:20,-83
00:78:88:2E:72:2F,-79
00:C1:64:F2:F3:50,-86
00:78:88:28:05:BF,-63
00:78:88:2B:53:10,-76
00:78:88:28:05:B0,-46
00:78:88:2C:80:10,-52
00:C1:64:8A:85:80,-68
00:C1:64:8A:85:8F,-70
00:78:88:81:10:FF,-88
00:78:88:4F:06:6F,-78
00:78:88:2B:53:1F,-79
00:78:88:2C:80:1F,-64
00:78:88:4F:06:60,-65
00:78:88:2E:72:2F,-80
00:C1:64:F2:F3:50,-86
00:78:88:28:05:BF,-62
00:78:88:2B:53:10,-78
00:78:88:28:05:B0,-49
00:78:88:2C:80:10,-53
00:C1:64:8A:85:80,-68
00:C1:64:8A:85:8F,-69
00:78:88:81:10:FF,-87
00:78:88:4F:06:6F,-79
00:78:88:2C:80:1F,-63
00:78:88:4F:06:60,-70
00:78:88:2E:72:2F,-78
00:C1:64:F2:F3:50,-86
00:78:88:81:10:F0,-86
00:78:88:28:05:BF,-63
00:78:88:2B:53:10,-78
00:78:88:28:05:B0,-49
00:78:88:2C:80:10,-54
00:C1:64:8A:85:80,-73
00:C1:64:8A:85:8F,-71
00:78:88:81:10:FF,-87
00:78:88:4F:06:6F,-78
00:78:88:2C:80:1F,-66
00:78:88:4F:06:60,-66
00:78:88:2E:72:2F,-80
00:C1:64:F2:F3:50,-85
00:78:88:81:10:F0,-86
00:78:88:18:1D:20,-81
00:78:88:28:05:BF,-62
00:78:88:2B:53:10,-78
00:78:88:28:05:B0,-49
00:78:88:2C:80:10,-53
00:C1:64:8A:85:80,-74
00:C1:64:8A:85:8F,-71
00:78:88:81:10:FF,-86
00:78:88:4F:06:6F,-79
00:78:88:2C:80:1F,-63
00:78:88:4F:06:60,-70
00:78:88:2E:72:2F,-80
00:C1:64:F2:F3:50,-84
00:78:88:81:10:F0,-86
00:78:88:18:1D:20,-79
00:78:88:2B:53:1F,-80
00:78:88:28:05:BF,-60
00:78:88:2B:53:10,-77
00:78:88:28:05:B0,-49
00:78:88:2C:80:10,-55
00:C1:64:8A:85:80,-73
00:C1:64:8A:85:8F,-71
00:78:88:81:10:FF,-88
00:78:88:4F:06:6F,-78
00:78:88:2C:80:1F,-62
00:78:88:4F:06:60,-70
00:78:88:2E:72:2F,-80
00:C1:64:F2:F3:50,-84
00:78:88:18:1D:20,-79
00:78:88:2B:53:1F,-80
00:78:88:2E:72:20,-79
00:78:88:28:05:BF,-61
00:78:88:2B:53:10,-77
00:78:88:28:05:B0,-51
00:78:88:2C:80:10,-54
00:C1:64:8A:85:80,-74
00:C1:64:8A:85:8F,-71
00:78:88:81:10:FF,-88
00:78:88:4F:06:6F,-78
00:78:88:2C:80:1F,-61
00:78:88:4F:06:60,-68
00:78:88:2E:72:2F,-80
00:C1:64:F2:F3:50,-84
00:78:88:18:1D:20,-79
00:78:88:2B:53:1F,-80
00:78:88:2E:72:20,-79
00:78:88:28:05:BF,-63
00:78:88:2B:53:10,-77
00:78:88:28:05:B0,-52
00:78:88:2C:80:10,-53
00:C1:64:8A:85:80,-73
00:C1:64:8A:85:8F,-68
00:78:88:81:10:FF,-88
00:78:88:4F:06:6F,-79
00:78:88:2C:80:1F,-62
00:78:88:4F:06:60,-68
00:78:88:2E:72:2F,-80
00:C1:64:F2:F3:50,-84
00:78:88:2B:53:1F,-80
00:78:88:2E:72:20,-79
00:78:88:28:05:BF,-60
00:78:88:28:05:B0,-52
00:78:88:2C:80:10,-53
00:C1:64:8A:85:80,-73
00:C1:64:8A:85:8F,-73
00:78:88:81:10:FF,-87
00:78:88:4F:06:6F,-79
00:78:88:2C:80:1F,-65
00:78:88:4F:06:60,-69
00:78:88:2E:72:2F,-80
00:C1:64:F2:F3:50,-84
00:78:88:81:10:F0,-87
00:C1:64:C3:84:70,-80
00:78:88:28:05:BF,-61
00:78:88:28:05:B0,-52
00:78:88:2C:80:10,-53
00:C1:64:8A:85:80,-74
00:C1:64:8A:85:8F,-69
00:78:88:81:10:FF,-87
00:78:88:4F:06:6F,-86
00:78:88:2C:80:1F,-61
00:78:88:4F:06:60,-68
00:78:88:2E:72:2F,-80
00:C1:64:F2:F3:50,-84
00:78:88:81:10:F0,-87
00:C1:64:C3:84:70,-80
00:78:88:2B:53:1F,-79
00:78:88:28:05:BF,-62
00:78:88:28:05:B0,-55
00:78:88:2C:80:10,-53
00:C1:64:8A:85:80,-74
00:C1:64:8A:85:8F,-68
00:78:88:81:10:FF,-88
00:78:88:4F:06:6F,-79
00:78:88:2C:80:1F,-62
00:78:88:4F:06:60,-68
00:78:88:2E:72:2F,-81
00:78:88:81:10:F0,-87
00:C1:64:C3:84:70,-80
00:78:88:2B:53:1F,-80
00:78:88:2E:72:20,-78
00:78:88:28:05:BF,-62
