00:78:88:28:05:BF,-45
00:78:88:28:05:B0,-48
00:78:88:2B:53:10,-75
00:78:88:2C:80:10,-60
00:C1:64:C3:84:70,-78
00:C1:64:8A:85:8F,-80
00:78:88:2E:72:2F,-80
00:78:88:2C:80:1F,-65
00:78:88:28:05:BF,-47
00:78:88:28:05:B0,-48
00:78:88:2B:53:10,-75
00:78:88:2C:80:10,-61
00:C1:64:C3:84:70,-78
00:C1:64:8A:85:8F,-79
00:78:88:2E:72:2F,-80
00:78:88:2C:80:1F,-64
00:C1:64:8A:85:80,-85
00:78:88:18:1D:2F,-81
00:78:88:28:05:BF,-46
00:78:88:28:05:B0,-49
00:78:88:2B:53:10,-75
00:78:88:2C:80:10,-61
00:C1:64:C3:84:70,-76
00:C1:64:8A:85:8F,-78
00:78:88:2E:72:2F,-82
00:78:88:2C:80:1F,-64
00:C1:64:8A:85:80,-85
00:78:88:18:1D:2F,-81
00:C1:64:F2:F3:5F,-80
00:78:88:28:05:BF,-47
00:78:88:28:05:B0,-48
00:78:88:2C:80:10,-62
00:C1:64:C3:84:70,-76
00:C1:64:8A:85:8F,-79
00:78:88:2E:72:2F,-80
00:78:88:2C:80:1F,-65
00:C1:64:8A:85:80,-85
00:78:88:18:1D:2F,-82
00:C1:64:F2:F3:5F,-80
00:78:88:81:10:FF,-82
00:78:88:28:05:BF,-48
00:78:88:28:05:B0,-48
00:78:88:2C:80:10,-60
00:C1:64:C3:84:70,-76
00:C1:64:8A:85:8F,-79
00:78:88:2E:72:2F,-80
00:78:88:2C:80:1F,-64
00:C1:64:8A:85:80,-79
00:78:88:18:1D:2F,-82
00:C1:64:F2:F3:5F,-80
00:78:88:81:10:FF,-82
00:C1:64:F2:F3:50,-84
00:78:88:28:05:BF,-47
00:78:88:28:05:B0,-48
00:78:88:2C:80:10,-61
00:C1:64:C3:84:70,-76
00:C1:64:8A:85:8F,-78
00:78:88:2E:72:2F,-80
00:78:88:2C:80:1F,-65
00:C1:64:8A:85:80,-81
00:78:88:18:1D:2F,-81
00:C1:64:F2:F3:5F,-79
00:78:88:81:10:FF,-82
00:C1:64:F2:F3:50,-84
00:78:88:81:10:F0,-78
00:78:88:28:05:BF,-46
00:78:88:28:05:B0,-47
00:78:88:2C:80:10,-62
00:C1:64:C3:84:70,-82
00:C1:64:8A:85:8F,-78
00:78:88:2E:72:2F,-79
00:78:88:2C:80:1F,-64
00:C1:64:8A:85:80,-80
00:78:88:18:1D:2F,-81
00:C1:64:F2:F3:5F,-79
00:78:88:81:10:FF,-80
00:C1:64:F2:F3:50,-84
00:78:88:81:10:F0,-78
00:78:88:28:05:BF,-47
00:78:88:28:05:B0,-49
00:78:88:2C:80:10,-62
00:C1:64:C3:84:70,-78
00:C1:64:8A:85:8F,-78
00:78:88:2E:72:2F,-79
00:78:88:2C:80:1F,-62
00:C1:64:8A:85:80,-82
00:78:88:18:1D:2F,-81
00:C1:64:F2:F3:5F,-79
00:78:88:81:10:FF,-82
00:78:88:81:10:F0,-77
00:78:88:2B:53:10,-73
00:78:88:28:05:BF,-48
00:78:88:28:05:B0,-49
00:78:88:2C:80:10,-62
00:C1:64:C3:84:70,-78
00:C1:64:8A:85:8F,-79
00:78:88:2E:72:2F,-82
00:78:88:2C:80:1F,-64
00:C1:64:8A:85:80,-82
00:78:88:18:1D:2F,-82
00:C1:64:F2:F3:5F,-79
00:78:88:81:10:FF,-81
00:78:88:81:10:F0,-77
00:78:88:2B:53:10,-73
00:78:88:28:05:BF,-47
00:78:88:28:05:B0,-49
00:78:88:2C:80:10,-62
00:C1:64:C3:84:70,-78
00:C1:64:8A:85:8F,-78
00:78:88:2E:72:2F,-82
00:78:88:2C:80:1F,-64
00:C1:64:8A:85:80,-82
00:78:88:18:1D:2F,-82
00:78:88:81:10:FF,-81
00:78:88:81:10:F0,-77
00:78:88:2B:53:10,-73
00:78:88:28:05:BF,-47
00:78:88:28:05:B0,-44
00:78:88:2C:80:10,-61
00:C1:64:C3:84:70,-79
00:C1:64:8A:85:8F,-79
00:78:88:2E:72:2F,-81
00:78:88:2C:80:1F,-73
00:C1:64:8A:85:80,-81
00:78:88:18:1D:2F,-82
00:78:88:81:10:FF,-81
00:78:88:81:10:F0,-78
00:78:88:2B:53:10,-74
00:78:88:28:05:BF,-48
00:78:88:28:05:B0,-41
00:78:88:2C:80:10,-61
00:C1:64:C3:84:70,-78
00:C1:64:8A:85:8F,-81
00:78:88:2E:72:2F,-80
00:78:88:2C:80:1F,-63
00:C1:64:8A:85:80,-80
00:78:88:18:1D:2F,-82
00:78:88:81:10:FF,-82
00:78:88:81:10:F0,-78
00:78:88:2B:53:10,-74
00:78:88:28:05:BF,-47
00:78:88:28:05:B0,-45
00:78:88:2C:80:10,-62
00:C1:64:C3:84:70,-78
00:C1:64:8A:85:8F,-78
00:78:88:2E:72:2F,-79
00:78:88:2C:80:1F,-63
00:C1:64:8A:85:80,-80
00:78:88:18:1D:2F,-81
00:78:88:81:10:FF,-81
00:78:88:81:10:F0,-78
00:78:88:2B:53:10,-74
00:78:88:28:05:BF,-47
00:78:88:28:05:B0,-44
00:78:88:2C:80:10,-61
00:C1:64:C3:84:70,-78
00:C1:64:8A:85:8F,-78
00:78:88:2E:72:2F,-81
00:78:88:2C:80:1F,-64
00:C1:64:8A:85:80,-81
00:78:88:18:1D:2F,-82
00:78:88:81:10:FF,-82
00:78:88:2B:53:10,-73
00:78:88:28:0F:90,-83
00:78:88:28:05:BF,-47
00:78:88:28:05:B0,-44
00:78:88:2C:80:10,-60
00:C1:64:C3:84:70,-78
00:C1:64:8A:85:8F,-78
00:78:88:2E:72:2F,-79
00:78:88:2C:80:1F,-64
00:C1:64:8A:85:80,-81
00:78:88:18:1D:2F,-82
00:78:88:81:10:FF,-81
00:78:88:2B:53:10,-73
00:78:88:28:0F:90,-83
00:78:88:4F:06:60,-79
00:78:88:28:05:BF,-48
00:78:88:28:05:B0,-45
00:78:88:2C:80:10,-59
00:C1:64:C3:84:70,-79
00:C1:64:8A:85:8F,-78
00:78:88:2E:72:2F,-79
00:78:88:2C:80:1F,-64
00:C1:64:8A:85:80,-81
00:78:88:18:1D:2F,-82
00:78:88:81:10:FF,-81
00:78:88:2B:53:10,-75
00:78:88:28:0F:90,-83
00:78:88:4F:06:60,-79
00:78:88:28:05:BF,-48
00:78:88:28:05:B0,-45
00:78:88:2C:80:10,-60
00:C1:64:C3:84:70,-79
00:C1:64:8A:85:8F,-79
00:78:88:2E:72:2F,-79
00:78:88:2C:80:1F,-69
00:78:88:18:1D:2F,-80
00:78:88:81:10:FF,-85
00:78:88:2B:53:10,-75
00:78:88:4F:06:60,-79
00:78:88:28:05:BF,-49
00:78:88:28:05:B0,-46
00:78:88:2C:80:10,-61
00:C1:64:C3:84:70,-79
00:C1:64:8A:85:8F,-80
00:78:88:2E:72:2F,-81
00:78:88:2C:80:1F,-63
00:78:88:18:1D:2F,-83
00:78:88:81:10:FF,-85
00:78:88:2B:53:10,-75
00:78:88:28:05:BF,-48
00:78:88:28:05:B0,-50
00:78:88:2C:80:10,-61
00:C1:64:C3:84:70,-73
00:C1:64:8A:85:8F,-79
00:78:88:2E:72:2F,-81
00:78:88:2C:80:1F,-64
00:78:88:18:1D:2F,-81
00:78:88:81:10:FF,-81
00:78:88:28:05:BF,-47
00:78:88:28:05:B0,-47
00:78:88:2C:80:10,-61
00:C1:64:C3:84:70,-73
00:C1:64:8A:85:8F,-79
00:78:88:2E:72:2F,-79
00:78:88:2C:80:1F,-62
00:78:88:18:1D:2F,-82
00:78:88:81:10:FF,-81
00:78:88:28:05:BF,-47
00:78:88:28:05:B0,-48
00:78:88:2C:80:10,-61
00:C1:64:C3:84:70,-73
00:C1:64:8A:85:8F,-81
00:78:88:2E:72:2F,-81
00:78:88:2C:80:1F,-64
00:78:88:18:1D:2F,-81
00:78:88:81:10:FF,-82
00:78:88:4F:06:60,-79
00:78:88:2E:72:20,-86
00:78:88:28:05:BF,-49
00:78:88:28:05:B0,-47
00:78:88:2C:80:10,-59
00:C1:64:8A:85:8F,-79
00:78:88:2E:72:2F,-79
00:78:88:2C:80:1F,-65
00:78:88:18:1D:2F,-81
00:78:88:81:10:FF,-81
00:78:88:4F:06:60,-79
00:78:88:2E:72:20,-86
00:C1:64:8A:85:80,-79
00:78:88:28:05:BF,-48
00:78:88:28:05:B0,-47
00:78:88:2C:80:10,-57
00:C1:64:8A:85:8F,-79
00:78:88:2E:72:2F,-80
00:78:88:2C:80:1F,-64
00:78:88:18:1D:2F,-87
00:78:88:81:10:FF,-82
00:78:88:4F:06:60,-79
00:78:88:2E:72:20,-83
00:C1:64:8A:85:80,-79
00:78:88:28:05:BF,-49
00:78:88:28:05:B0,-48
00:78:88:2C:80:10,-58
00:C1:64:8A:85:8F,-79
00:78:88:2E:72:2F,-78
00:78:88:2C:80:1F,-64
00:78:88:18:1D:2F,-81
00:78:88:81:10:FF,-82
00:78:88:4F:06:60,-78
00:78:88:2E:72:20,-83
00:C1:64:8A:85:80,-79
00:78:88:81:10:F0,-76
00:78:88:28:0F:90,-82
00:78:88:28:05:BF,-49
00:78:88:28:05:B0,-48
00:78:88:2C:80:10,-57
00:C1:64:8A:85:8F,-78
00:78:88:2E:72:2F,-80
00:78:88:2C:80:1F,-65
00:78:88:18:1D:2F,-82
00:78:88:81:10:FF,-82
00:78:88:4F:06:60,-78
00:78:88:2E:72:20,-83
00:78:88:81:10:F0,-76
00:78:88:28:0F:90,-82
00:78:88:28:05:BF,-48
00:78:88:28:05:B0,-48
00:78:88:2C:80:10,-57
00:C1:64:8A:85:8F,-79
00:78:88:2E:72:2F,-81
00:78:88:2C:80:1F,-64
00:78:88:18:1D:2F,-81
00:78:88:81:10:FF,-82
00:78:88:4F:06:60,-78
00:78:88:81:10:F0,-76
