00:78:88:4F:06:60,-63
00:78:88:2E:72:20,-76
00:C1:64:C3:84:70,-82
00:C1:64:8A:85:80,-66
00:78:88:28:05:BF,-60
00:C1:64:8A:85:8F,-74
00:78:88:2C:80:1F,-58
00:C1:64:F2:F3:5F,-84
00:78:88:4F:06:60,-63
00:78:88:2B:53:10,-71
00:78:88:2C:80:10,-56
00:78:88:18:1D:20,-80
00:78:88:28:05:BF,-60
00:C1:64:8A:85:8F,-74
00:78:88:4F:06:6F,-82
00:78:88:2C:80:1F,-59
00:C1:64:F2:F3:5F,-84
00:78:88:4F:06:60,-64
00:78:88:2B:53:10,-71
00:78:88:2C:80:10,-56
00:78:88:18:1D:20,-80
00:78:88:28:05:BF,-60
00:C1:64:8A:85:8F,-74
00:78:88:4F:06:6F,-82
00:78:88:2C:80:1F,-57
00:C1:64:F2:F3:5F,-85
00:C1:64:8A:85:80,-64
00:78:88:4F:06:60,-65
00:78:88:2B:53:10,-71
00:78:88:2C:80:10,-55
00:78:88:18:1D:20,-80
00:78:88:28:05:BF,-63
00:C1:64:8A:85:8F,-75
00:78:88:4F:06:6F,-82
00:78:88:2C:80:1F,-59
00:C1:64:F2:F3:5F,-83
00:C1:64:8A:85:80,-64
00:C8:8B:FF:7E:A0,-85
00:78:88:2E:75:10,-87
00:78:88:4F:06:60,-64
00:78:88:2B:53:10,-71
00:78:88:2C:80:10,-56
00:78:88:18:1D:20,-80
00:78:88:28:05:BF,-62
00:C1:64:8A:85:8F,-74
00:78:88:4F:06:6F,-82
00:78:88:2C:80:1F,-59
00:C1:64:F2:F3:5F,-83
00:C1:64:8A:85:80,-64
00:C8:8B:FF:7E:A0,-85
00:78:88:2E:75:10,-87
00:78:88:2E:72:20,-76
00:78:88:4F:06:60,-63
00:78:88:2B:53:10,-71
00:78:88:2C:80:10,-54
00:78:88:28:05:BF,-63
00:C1:64:8A:85:8F,-73
00:78:88:4F:06:6F,-82
00:78:88:2C:80:1F,-59
00:C1:64:F2:F3:5F,-84
00:C1:64:8A:85:80,-64
00:C8:8B:FF:7E:A0,-85
00:78:88:2E:75:10,-87
00:78:88:2E:72:20,-76
00:78:88:4F:06:60,-64
00:78:88:2B:53:10,-71
00:78:88:2C:80:10,-56
00:78:88:28:05:BF,-62
00:C1:64:8A:85:8F,-73
00:78:88:2C:80:1F,-59
00:C1:64:F2:F3:5F,-83
00:C1:64:8A:85:80,-64
00:C8:8B:FF:7E:A0,-85
00:78:88:2E:75:10,-88
00:78:88:2E:72:20,-76
00:78:88:4F:06:60,-64
00:78:88:2B:53:10,-71
00:78:88:2C:80:10,-54
00:78:88:28:05:BF,-61
00:C1:64:8A:85:8F,-74
00:78:88:2C:80:1F,-59
00:C1:64:F2:F3:5F,-82
00:C1:64:8A:85:80,-64
00:78:88:2E:75:10,-88
00:78:88:2E:72:20,-76
00:78:88:4F:06:60,-63
00:78:88:2B:53:10,-71
00:78:88:2C:80:10,-55
00:78:88:28:05:BF,-63
00:C1:64:8A:85:8F,-74
00:78:88:2C:80:1F,-60
00:C1:64:F2:F3:5F,-83
00:C1:64:8A:85:80,-64
00:78:88:2E:75:10,-88
00:78:88:2E:72:20,-76
00:C1:64:F2:F3:50,-77
00:78:88:4F:06:60,-63
00:78:88:2C:80:10,-55
00:78:88:28:05:BF,-61
00:C1:64:8A:85:8F,-73
00:78:88:2C:80:1F,-59
00:C1:64:F2:F3:5F,-83
00:C1:64:8A:85:80,-65
00:78:88:2E:75:10,-88
00:78:88:2E:72:20,-75
00:C1:64:F2:F3:50,-77
00:78:88:4F:06:60,-64
00:78:88:2C:80:10,-56
00:78:88:28:05:BF,-64
00:C1:64:8A:85:8F,-73
00:78:88:2C:80:1F,-59
00:C1:64:F2:F3:5F,-83
00:C1:64:8A:85:80,-66
00:78:88:2E:75:10,-88
00:78:88:2E:72:20,-74
00:C1:64:F2:F3:50,-76
00:78:88:4F:06:60,-63
00:78:88:2C:80:10,-56
00:78:88:28:05:BF,-64
00:C1:64:8A:85:8F,-73
00:78:88:2C:80:1F,-61
00:C1:64:F2:F3:5F,-84
00:C1:64:8A:85:80,-66
