1.4970969558247393,2.6574876715465487
1.49962373372133,2.4978738367713973
1.4997904316565023,2.4987889912951244
1.4998529306344641,2.499119779797011
1.4998878780853355,2.499355593140558
1.4999096273486106,2.499476949891062
1.4999765178113609,2.499682627226149
1.4999810360895074,2.4997441715622877
1.4999828555833823,2.499757036027175
1.4999868254472364,2.4997873574088207
1.4999813058115936,2.499966636058087
1.4999828006074634,2.4999677693584763
1.4999853662402567,2.499973212409516
1.4999863695668052,2.499973325964567
1.4999874187935895,2.4999770889393456
1.4999881945369853,2.4999782226476324
1.499988956970958,2.4999800377479215
1.4999895492362165,2.4999800070194538
1.4999901553642898,2.499981924226844
1.4999906726466172,2.4999819137989423
1.5000008073019824,2.4999611302089977
1.500000682390166,2.4999655938685956
1.5000002168897384,2.499961269487021
1.500000229157242,2.499964372169419
1.4999981349983593,2.4999777048301315
1.4999976909543493,2.4999756807989786
1.4999989204224653,2.4999854724715713
1.500002263097296,2.4999976248023086
1.5000017856814787,2.500017294094316
1.5000014913012933,2.5000126511286775
1.5000022228602086,2.5000138380499886
1.5000024386163007,2.500013082176297
1.5000016109364942,2.5000093264739385
1.5000006752507085,2.5000069434894616
1.5000011078009303,2.500006441442507
1.5000011423058222,2.5000031430773055
1.5000012864432923,2.5000008177450423
1.499999876730295,2.499993153529342
1.4999992242221158,2.4999879229273985
1.4857581853950474,2.516650016790339
1.4999516303054026,2.49978211443511
1.4999768018386226,2.4999220424343216
1.4999865064744171,2.499962007339167
1.4999884735205313,2.499974073282607
1.4999913186734337,2.4999419297748084
1.4999923907984911,2.499963354283177
