00:78:88:28:05:BF,-59.887546855476884
00:78:88:28:05:B0,-57.90997055111485
00:78:88:2C:80:10,-59.85964181591004
00:78:88:81:10:FF,-82.72320217096336
00:C1:64:8A:85:8F,-74.51356993736952
00:78:88:4F:06:6F,-76.53758268190018
00:78:88:2C:80:1F,-60.05010438413361
00:78:88:4F:06:60,-72.74807395993837
00:C1:64:8A:85:80,-76.94643813604714
00:78:88:2E:72:2F,-82.29865424430642
00:78:88:28:0F:90,-82.99280575539568
00:C1:64:F2:F3:50,-81.98728139904611
00:78:88:2E:72:20,-81.71719457013575
00:78:88:2B:53:10,-75.97857689364957
00:C1:64:C3:84:70,-79.39398734177215
00:78:88:2B:53:1F,-81.03827361563518
00:78:88:81:10:F0,-83.67592592592592
00:78:88:18:1D:20,-75.49789621318374
00:78:88:2E:75:10,-88.5
00:78:88:2E:72:5F,-82.02597402597402
00:C1:64:F2:F4:5F,-80.0
00:C1:64:F2:F4:50,-89.5
00:C1:64:C3:84:7F,-83.5952380952381
00:78:88:18:1D:2F,-86.67213114754098
00:C1:64:F2:F3:5F,-88.0
00:78:88:28:0F:9F,-88.91304347826087
